X,Y,OBJECTID,Pole_Material,Pole_Arm_Type,Luminaire_Type,Lamp_Type,Lamp_Wattage,Controller_ID,Northing,Easting,Pole_Height,InstallDate,FACILITYID,Receptacle,ControllerCircuit,Pole_Color,Pole_Manufacturer,Lamp_Manufacturer,Decorative,Notes,Location_Adjusted,RepairYear,FieldVerifiedDate
-88.2436517702346,40.1194836825706,1029,Cast Aluminum,Other,Globe,HPS,100,SL024,1257444.882175,1009332.599,1,,1850,Yes,,Black,,GE,Yes,,AERIAL,,
-88.235497824229,40.1156375422848,1030,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1256046.19755,1011614.530625,3,,1851,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2355079369836,40.1161656832101,1031,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1256238.588025,1011611.490625,3,,1852,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2309133066809,40.1103459842437,1032,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254121.6382,1012899.67795,2,,1854,Yes,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2306956831941,40.1103490968964,1033,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254122.299575,1012960.52525,2,,1855,Yes,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2353570396684,40.1159018357646,1034,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1256141.56415,1011659.616,3,,1857,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2436534425564,40.1193412277007,1035,Cast Aluminum,Other,Globe,HPS,100,SL024,1257392.9875,1009332.183,1,,1858,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2379189386116,40.1173785476639,1036,Aluminum,Davit,Cobra,HPS,100,SL047,1256679.68279999,1010936.706,4,,1859,No,,Natural,,GE,No,,AERIAL,,
-88.2372718862257,40.1173860346635,1037,Aluminum,Davit,Cobra,HPS,100,SL047,1256682.605225,1011117.668,4,,1860,No,,Natural,,GE,No,,AERIAL,,
-88.2369876369517,40.1165940725036,1038,Aluminum,Davit,Cobra,HPS,100,SL047,1256394.19154999,1011197.478,4,,1861,No,,Natural,,GE,No,,AERIAL,,
-88.236994839073,40.1169103389712,1039,Aluminum,Davit,Cobra,HPS,100,SL047,1256509.40025,1011198.872,4,,1862,No,,Natural,,GE,No,,AERIAL,,
-88.2369329586493,40.1173975989687,1040,Aluminum,Davit,Cobra,HPS,100,SL047,1256686.920375,1011212.453,4,,1863,No,,Natural,,GE,No,,AERIAL,,
-88.2370165318394,40.1178887985893,1041,Aluminum,Davit,Cobra,HPS,100,SL047,1256865.83135,1011188.886,4,,1864,No,,Natural,,GE,No,,AERIAL,,
-88.236845601954,40.1182644992989,1042,Aluminum,Davit,Cobra,HPS,100,SL047,1257002.745275,1011236.542,4,,1865,No,,Natural,,GE,No,,AERIAL,,
-88.2450969123554,40.118380778129,1043,Aluminum,Pipe Arm,Cobra,HPS,250,SL014,1257043.14075,1008929.555,6,,1867,No,,Black,,GE,No,,AERIAL,,
-88.2294202899831,40.1103623651903,1044,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254127.59065,1013319.98725,8,,1868,Yes,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2296709918955,40.1103595376192,1045,Cast Aluminum,Other,Cobra,HPS,250/100,SL099,1254127.25995,1013247.56575,2,,1869,Yes,,Black,Lumec,GE,No,,AERIAL,,
-88.2319779843853,40.1104909100508,1047,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL099,1254173.556775,1012601.559225,8,,1871,Yes,,Black,Sternberg,GE/QL,Yes,"Upper - HPS, Lower - IND",AERIAL,,
-88.2629871090861,40.1064337814397,1048,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252686.144375,1003928.901,3,,1872,No,,Natural,,GE,No,,AERIAL,,
-88.2629898489382,40.1068483087532,1049,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252837.14925,1003928.449,3,,1873,No,,Natural,,GE,No,,AERIAL,,
-88.2320305251719,40.1139189629239,1050,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1255400.398775,1012582.5141,3,,1877,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2320388852614,40.113201083243,1051,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1255159.717225,1012582.947775,3,,1878,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2311065767179,40.1114407854683,1052,Cast Aluminum,Other,Teardrop,HPS,100,SL065,1254518.767025,1012844.44505,2,,1879,No,,Black,Sternberg,GE Evolve,Yes,,AERIAL,,
-88.2319995199521,40.1109304375331,1053,Concrete,Pipe Arm,Cobra,HPS,150,SL065,1254332.569375,1012594.9004,3,,1880,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2381456475026,40.1162437991735,1054,Aluminum,Combo,Cobra/Globe,Other,400/85,SL048,1256266.2437,1010873.743475,6,,1881,No,,Black,,GE-HPS/QL-IND,Yes,,AERIAL,,10/12/18
-88.2372346207209,40.1162485911041,1055,Aluminum,Combo,Cobra/Globe,Other,400/85,SL048,1256268.26355,1011128.53795,6,,1882,No,,Black,,GE-HPS/QL-IND,Yes,,AERIAL,,10/12/18
-88.2376728734105,40.1162459440148,1056,Aluminum,Combo,Cobra/Globe,Other,400/85,SL048,1256267.166925,1011005.96835,6,,1883,No,,Black,,GE-HPS/QL-IND,Yes,,AERIAL,,10/12/18
-88.2379223031403,40.1162444845045,1057,Cast Aluminum,Other,Globe,IND,85,SL048,1256266.5603,1010936.208175,1,,1884,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.2403012818418,40.1153689541636,1058,Aluminum,Davit,Cobra,HPS,250,SL058,1255946.913375,1010272.542,4,,1885,No,,Black,,GE,No,,AERIAL,,
-88.2403652413029,40.1152129795483,1059,Aluminum,Davit,Cobra,HPS,250,SL058,1255890.075475,1010254.852,4,,1886,No,,Black,,GE,No,,AERIAL,,
-88.240430617487,40.1150570213404,1060,Aluminum,Davit,Cobra,HPS,250,SL058,1255833.2434,1010238.467,4,,1887,No,,Black,,GE,No,,AERIAL,,
-88.2374922394798,40.116423556289,1061,Cast Aluminum,Other,Globe,IND,85,SL048,1256331.9228,1011056.41825,1,,1888,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.2393387471593,40.1162491569178,1062,Aluminum,Combo,Cobra,Other,400/85,SL048,1256267.84065,1010540.054875,6,,1889,No,,Black,,GE-HPS/QL-IND,Yes,,AERIAL,,10/12/18
-88.2376613978878,40.116422157877,1063,Cast Aluminum,Other,Globe,IND,85,SL048,1256333.39359999,1010975.67135,1,,1890,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.2383420869186,40.1162436110088,1064,Cast Aluminum,Other,Globe,IND,85,SL048,1256266.11635,1010818.8033,1,,1894,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.2395143107777,40.1161405164624,1065,Aluminum,Combo,Cobra/Globe,LED,250/100,SL048,1256228.66914999,1010489.790825,8,2017/01/01 06:00:00+00,1895,No,,Black,Valmont,GE,Yes,,GPS,,
-88.2402274861951,40.1148426987387,1066,Aluminum,Davit,Cobra,HPS,250,SL058,1255755.22832499,1010291.195,4,,1896,No,,Black,,GE,No,,AERIAL,,
-88.2401678947312,40.1149921274606,1067,Aluminum,Davit,Cobra,HPS,250,SL058,1255809.680475,1010309.814,4,,1897,No,,Black,,GE,No,,AERIAL,,
-88.2401006047175,40.115148983705,1068,Aluminum,Davit,Cobra,HPS,250,SL058,1255866.840275,1010329.049,4,,1898,No,,Black,,GE,No,,AERIAL,,
-88.2360801873071,40.1153213011774,1071,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1255934.30675,1011448.186,3,,1904,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2356046190472,40.1154179845796,1072,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1255966.18335,1011584.75,3,,1905,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2601098858606,40.1129220531578,1073,Cast Iron,Other,Globe,IND,55,SL009,1255049.32534999,1004731.305,7,,1909,No,,Green,,QL,Yes,,AERIAL,,
-88.2601110299273,40.1132738991777,1074,Cast Iron,Other,Globe,IND,55,SL009,1255179.667,1004725.532,7,,1910,No,,Green,,QL,Yes,,AERIAL,,
-88.2598045276715,40.1134727511851,1075,Cast Iron,Other,Globe,IND,55,SL009,1255249.09465,1004815.322,7,,1911,No,,Green,,QL,Yes,,AERIAL,,
-88.2590151915252,40.113570474934,1076,Cast Iron,Other,Globe,IND,55,SL009,1255291.49637499,1005038.732,7,,1912,No,,Green,,QL,Yes,,AERIAL,,
-88.2595276334387,40.1135757317295,1077,Cast Iron,Other,Globe,IND,55,SL009,1255280.5966,1004891.39,7,,1913,No,,Green,,QL,Yes,,AERIAL,,
-88.2600598878034,40.1135852947735,1078,Cast Iron,Other,Globe,IND,55,SL009,1255289.57355,1004742.868,7,,1914,No,,Green,,QL,Yes,,AERIAL,,
-88.2601229826798,40.1141296254085,1079,Cast Iron,Other,Globe,IND,55,SL009,1255491.47845,1004726.012,7,,1915,No,,Green,,QL,Yes,,AERIAL,,
-88.2605903652913,40.1152891696149,1080,Cast Iron,Other,Globe,IND,55,SL009,1255912.25584999,1004598.547,7,,1916,No,,Green,,QL,Yes,,AERIAL,,
-88.2601426358321,40.1160016399146,1081,Cast Iron,Other,Globe,IND,55,SL009,1256174.11385,1004723.947,7,,1917,No,,Green,,QL,Yes,,AERIAL,,
-88.2619423063605,40.1173780857943,1082,Cast Iron,Other,Globe,IND,55,SL009,1256673.21265,1004217.953,7,,1918,No,,Green,,QL,Yes,,AERIAL,,
-88.2592804278029,40.1143241308461,1083,Cast Iron,Other,Globe,IND,55,SL009,1255566.847675,1004963.668,7,,1919,No,,Green,,QL,Yes,,AERIAL,,
